sending,sending_citizen_unspecified,sending_citizenship_unknown,sending_household_not_owned,sending_household_owned,sending_household_owned_unknown,sending_indigeneity,sending_internet,sending_internet_unknown,sending_marriage_unknown,sending_married,sending_no_indigeneity,sending_no_internet,sending_not_citizen,sending_rural,sending_salary_worker,sending_self_employed,sending_separated,sending_single,sending_sum_income,sending_total_pop,sending_unknown_employment_status,sending_unknown_indigeneity,sending_unpaid_worker,sending_urban,sending_weighted_avg_income,sending_weighted_avg_income_abroad,sending_weighted_avg_no_income_abroad,sending_weighted_avg_unknown_income_abroad,sending_widowed,US_MIG_05_10
17021,1387.9136,1092.875,1100.552408,1493.213746,812,1337.977716,2444.034884,-1,-1,2128.874847,1391.158541,1080.188692,261.8888889,959.3628134,4037.38713,3711.846361,2311.881279,656.5981205,3370551,7714,34.28,1415.669355,0,1632.758777,1382.046668,1241.741007,1394.578207,1986.846154,794.5159574,197
17022,942.8787238,746,879.5488055,951.4793583,1305.136364,842.7113257,1689.188696,-1,-1,1552.687195,1029.701082,855.9909833,-1,990.8579151,3544.188335,2564.458574,1695.220779,448.8860362,4678693,20870,214.25,1072.796834,0,935.2928884,942.1885961,702.3035108,964.3867311,956,490.4158416,302
17023,1181.850197,581.5714286,1129.59956,1197.009897,1300,1082.372881,1766.445748,1714.5,-1,1901.548039,1248.616915,1118.130624,1285.666667,1255.21015,3506.869369,3533.70229,1946.133333,389.5484072,3014560,7136,2857.333333,1721.48855,0,1132.739511,1180.759809,1312.546875,1175.809265,2449,769.5390625,11
17024,1465.548353,-1,1344.313928,1494.932164,534.2169811,1468.008734,2005.150979,1580.830508,37.80882353,2284.554578,1433.880517,1255.00612,0,1320.406528,4299.602293,3439.460455,2358.064954,657.7117332,9430551,51724,1368.989011,1731.114202,0,1507.434356,1453.818073,1044.229597,1503.75367,1208.253012,604.4839679,404
17025,1553.231991,414.3,1524.43565,1553.509717,1497.594595,1064.559116,2370.641451,836,612.2857143,2335.174898,1713.627802,1218.38286,321.4285714,1155.343923,4691.95574,3666.721502,2582.84696,753.0462522,8400353,34246,3765.833333,1338.067979,0,1805.966962,1545.231385,1020.517591,1609.668928,597.7631579,955.07625,222
17026,1523.421571,708.7692308,1400.952444,1565.807692,2271.466667,1430.045332,2196.777266,1359.142857,428.6666667,2323.790571,1640.889183,1337.508602,3000,1309.336831,4015.798892,3941.559273,2953.57967,684.5733623,6828869,17784,714.3333333,1344.202899,0,1787.203373,1526.021255,1341.212121,1536.482206,1298.727273,830.2816901,101
17027,1270.234455,1500,1249.317471,1298.670897,826.5714286,1204.36233,2317.711351,-1,1028.6,1952.512656,1460.548422,1098.2544,12500,1066.552595,3755.283426,3926.372681,2332.855072,548.3057278,4363438,12094,1525.235294,1314.333333,0,1480.743662,1285.395072,793.2606383,1301.18638,-1,654.8590909,106
17028,1809.763241,1445.559524,1738.215054,1833.28192,1513.567568,1771.98558,2585.024002,1296.333333,1379.515625,2922.780007,1808.027936,1451.023306,-1,2221.48034,4968.266511,4651.236138,2516.605449,724.3340632,11437957,68436,1129.687861,1977.674766,0,1697.79868,1804.056257,1374.273187,1823.130524,2582.682292,1006.642291,222
17029,1817.740941,490.9545455,1684.465149,1877.039819,2260.935897,1666.878939,2361.916311,1959.238095,-1,2760.676942,1869.084931,1561.537625,555.9617834,1637.788766,4621.989739,4668.608313,2941.066799,785.5772916,12953726,102758,1233.265823,1734.089666,0,1851.561658,1811.044707,1528.455595,1834.711024,1043.232558,1206.423341,311
17030,1665.082029,535.75,1582.133125,1709.340888,-1,1601.722147,2344.625202,2288.888889,318.9767442,2543.264207,1679.975555,1420.064727,-1,1391.487531,4404.556475,3903.147878,3118.018385,808.8500038,10497621,52736,1285.443299,2016.217021,0,1779.557847,1662.701115,1178.967287,1701.974066,1743.157303,1090.379641,181
17031,1952.481535,1195.8,1708.184991,2036.384282,2394.5,2000.098338,2562.157137,757.8947368,281.25,3024.29566,1933.57907,1494.53888,480.1807229,1589.657178,5681.248879,4333.412766,2976.1,918.4015333,10660644,36044,2492.541284,1915.207373,0,1978.92649,1944.021418,1423.182614,2001.634627,1401.141026,929.9987952,230
17032,1267.59957,-1,1091.842588,1299.014619,942.85,1111.750762,2142.359342,-1,357.1666667,2028.44226,1316.287527,1060.029986,193.5483871,991.6354582,4012.115599,3166.592029,1793.552273,537.2812553,8637772,25234,743.9245283,1294.805128,0,1286.189529,1262.750337,1110.859155,1275.21028,935.8117647,742.1515152,808
18001,1377.406574,3428.526316,1580.347584,1293.662846,1986.298387,1246.31558,2342.600392,-1,857.1081081,2238.48502,1429.469441,1145.774866,-1,1038.810343,4191.692557,3640.727703,2211.928378,579.3303276,7683690,37000,1115.828829,2004.066667,0,1688.721395,1376.237135,896.6632653,1419.378471,428.6,594.2689487,85
18002,1627.95865,1789,1808.343847,1512.766185,1457.2,1472.344735,2874.330435,600,928.6666667,2554.729901,1637.682586,1330.461419,250,1232.97757,4991.170842,3767.304627,2784.694534,690.3067773,6244912,15916,-1,2230.04878,0,2070.743883,1620.17341,1108.820907,1719.441864,1890.192308,628.1472081,420
18003,1208.40191,991.125,1148.700197,1237.362493,476.1777778,1103.691781,1698.983957,1189.530612,-1,1885.500913,1205.929032,1080.109052,0,1118.071687,4132.210439,3752.818533,1897.634286,533.3423212,4058781,11622,2794.6875,1458.660714,0,1405.32494,1200.525383,1159.853248,1216.635195,778.0384615,344.1826347,283
18004,2370.366528,1803.78501,2398.305429,2352.867179,1331.39834,2496.694127,3283.582341,2751.723404,161.0738255,3832.287058,2330.074146,1998.875671,2413.079295,2050.722659,5738.555552,5885.331334,3603.114562,947.1456249,29658789,223540,2838.317935,3046.787351,0,2460.56949,2368.230196,1668.590224,2432.419476,2193.583019,1071.94807,514
18005,396.2851285,0,633.5597015,379.7634047,153.2708333,365.9427029,1983.969512,184.2105263,-1,718.9035449,686.0797963,356.5160335,45.45454545,237.9941053,3576.284768,1471.474576,1077.645455,161.1319328,1525077,12728,461.5384615,242.4242424,0,856.7980173,394.9314896,337.723301,396.9954345,360,311.9917355,148
18006,1761.963296,1647.328125,1530.19646,1937.200915,1600,1404.121433,2617.493179,428.5555556,190.4761905,2935.486761,1833.967229,1389.871724,446.6385542,980.7882304,5146.364453,5113.071482,2986.898601,714.8050211,9047159,29612,3612.113636,2119.349425,0,1895.852982,1746.720789,1171.469858,1852.961455,1062.866667,1055.407246,149
18007,957.4526432,-1,1166.522752,891.5218167,1842.9,844.4851339,1926.690373,1619.041667,-1,1641.27833,1021.006418,803.2795172,214.3,569.3944223,4287.434076,2385.036697,1850.119048,368.6393656,4143461,18324,283.2881356,838.7564103,0,1113.241369,949.3512334,804.5248526,972.8129805,592.85,413.0469136,458
18008,2475.314121,4989.880952,2184.167151,2580.756084,1851.27619,2331.7307,3460.283225,2500,738.9655172,4247.373569,2503.585544,1785.577262,238.0833333,1519.677696,6056.271742,6382.770741,3574.158645,763.5233805,15623304,56726,3325.706667,2248.783944,0,2665.463971,2467.679195,1589.277222,2528.243144,685.8,1250.30525,353
18009,233.0782991,20.42857143,714.6678614,213.3678556,186.4369748,191.9656584,846.2380952,157.7235772,3181.818182,451.9016435,882.5323855,230.2678698,-1,183.672683,3878.918146,2412.352381,464.6385737,71.49401443,4770583,42768,842.4864865,172.1071429,0,816.1584337,232.7713711,320.9503876,229.102287,419.3762376,197.2698413,901
18010,1187.057609,1093.285714,1382.082945,1140.135972,451.3617021,1061.735921,2251.572547,433.7804878,-1,1923.162904,1229.764467,1048.262754,77.03370787,1057.214308,3958.139358,3497.153302,2191.845953,405.6567857,6293927,33986,1161.19403,1776.047059,0,1567.784899,1180.973519,1091.353028,1196.612148,1911.222222,702.9524376,170
18011,1106.913408,625,1164.864659,1082.960551,616.09375,864.7690644,2012.037726,857.25,-1,1828.768839,1196.525192,942.6607653,0,679.8857648,3889.370262,3686.660377,1835.042411,457.6319672,5514588,24738,270.6315789,1819.035088,0,1393.734725,1100.207697,1108.161943,1099.713679,992.8833333,567.4753452,371
18012,1472.986019,755.4848485,1606.560267,1414.091897,1521.45,1705.069001,2169.359675,1818.30303,181.8181818,2276.601646,1385.834593,1347.403767,71.43333333,1321.049865,4094.292505,3451.760029,2339.320313,594.2779783,8305656,44068,1503.778689,1642.571429,0,1606.132612,1462.129209,1275.853659,1492.430351,1630.846154,844.8093434,195
18013,1358.85239,1142.8,1305.97907,1367.636675,1059.3,1389.250704,2047.003906,-1,1285.75,2090.770889,1332.371774,1175.455646,-1,1048.229723,4504.423927,4534.836512,1956.649351,530.1851169,3371636,7646,2686.846154,1891.5,0,1652.692992,1350.540413,1150.160326,1405.445858,357.1904762,631.4565217,186
18014,1299.184862,827.6551724,1335.286341,1275.500456,2000,1064.719857,2699.870201,838.8571429,1119.083333,2088.077142,1376.307101,1148.456295,225.5789474,1022.798791,4324.800226,4407.004779,1987.76082,565.6691865,6318220,23530,840.5806452,1683.014286,0,1818.593437,1292.821079,1135.16027,1324.569087,803.625,368.8343685,280
18015,1738.270725,1047.156863,2552.127211,1496.160855,760.511236,1595.280013,3620.672375,1120,-1,2749.096295,1759.447807,1341.944056,185.3513514,1191.424709,5074.837844,4166.782165,2355.204527,646.628805,11655878,98502,1701.031496,2030.714443,0,2334.172776,1732.623845,2435.979406,1614.544713,2674.333333,735.8144186,577
18016,1255.158815,496.8695652,1432.194321,1180.841393,2467.830065,1205.507436,1871.479066,329.6923077,347.826087,1929.491685,1257.683108,1086.988666,74.19230769,992.4890066,4251.672473,3438.316649,2070.175419,513.6254053,7378688,40506,2148.091429,986.5690789,0,1437.302179,1246.511085,956.6427804,1294.702628,849.5205479,762.0591603,109
18017,2613.992844,1528.913548,2451.318628,2684.912961,2306.921136,2636.408131,3280.695418,1753.597285,-1,4177.865984,2565.66096,1983.558426,1756.178019,1660.73963,6286.91489,5997.242732,3736.900327,1128.954907,26537885,422236,1375.888755,4318.425953,0,2708.488668,2604.759935,1729.888657,2667.606283,842.3310345,1337.685706,617
18018,1469.408822,551.0204082,1398.839655,1472.915597,2826.15942,1291.163301,1998.582552,2620.292683,857.25,2373.574412,1491.289874,1314.538728,435.4090909,1213.229081,4174.928271,3571.766942,1944.430834,575.4004104,7119461,30698,825.9818182,2066.055556,0,1518.554412,1460.548765,1268.620429,1493.41781,1945.447761,650.8623853,192
18019,409.2440611,-1,527.8094218,367.1852851,40.90909091,301.7375551,3000,0,-1,648.3903193,493.3976864,406.3234501,-1,407.4006194,4127.243682,1306.84086,1129.429752,218.4258675,1529970,14208,-1,428.55,0,-1,407.4006194,473.4685598,401.1366137,533.0746269,143.4090909,100
19001,2221.542479,924.3529412,1956.509434,2294.232213,1148.6,3422.571429,3210.28,3303.625,506.4545455,3325.567921,2215.271868,1943.55695,1500,2203.496928,5873.27845,6623.206897,3726.194444,944.1545293,2827096,2604,5914.3,518.7894737,0,-1,2203.496928,1428.555556,2269.661972,1303.72,702.5555556,20
19002,1197.712305,-1,1078.637462,1246.682161,697.2765957,482.3529412,1820.299242,464.3333333,-1,1682.720325,1187.616798,997.8051225,-1,1171.322034,4802.216102,5377.071429,1435.030303,634.6855204,1348187,2360,2875,825.7,0,-1,1171.322034,820.5666667,1205.887776,1061.065574,236.5853659,3
19003,1677.678161,-1,2141.742138,1414.48866,-1,2391.047619,3725.163934,-1,-1,1946.033033,1544.395731,1093.869981,538.8,1605.808642,6166.52518,4168.568182,2747.8,1189.815574,1016350,1296,-1,2767.5,0,-1,1605.808642,1230.402985,1649.099828,-1,745,16
19004,2614.064657,1124.836066,2511.938028,2649.70244,2001.018018,2197.672956,3162.169062,3646.266187,1953.846154,4043.006303,2610.663639,2159.320737,3502.322581,2131.577417,6833.307384,8406.799305,4000.055465,1088.947746,11640498,34206,4579.228571,2497.410204,0,2697.642206,2599.740104,1748.587248,2638.647224,1289.12,574.0338235,68
19005,1868.662294,619.9107143,1511.205219,1941.35593,4149.125,2588.182635,2707.742688,1333.333333,3857.4,2996.397897,1807.259503,1463.195966,631.9850746,1664.857307,5276.984609,4585.418449,2718.237852,757.8684211,7106804,18352,885.7,1773.859244,0,1851.641026,1833.95194,1826.070513,1836.092354,1381.346154,603.6952141,198
19006,3037.296639,3043.638397,3083.394131,3023.853295,2793.669875,3633.527036,3318.548088,1757.833333,247.4375,5018.503279,2983.487783,2601.544579,1680.504149,4122.350701,7465.13924,7249.019416,4279.934209,1118.91213,56016826,596350,3424.052905,3360.308133,0,3006.835689,3035.126204,2516.957418,3044.803302,2623.993651,1993.828762,227
19007,798.7071837,194.0754717,1027.629243,754.9025373,698.5604396,755.3333333,2694.223101,97.01886792,-1,1269.942719,793.0185835,633.2558236,456.5454545,425.0346338,4611.034081,1996.43672,1015.900662,366.5767965,2993630,15880,1047.641026,849.1772152,0,1428.939643,793.7231738,804.3212121,799.3104265,546.8547486,175.4300518,40
19008,1526.573918,918.4285714,1590.856618,1499.779104,1012.740741,1462.235294,2309.581858,-1,-1,2545.408735,1518.488298,1273.847156,471.4,1609.372549,4678.290123,4914.251969,1840.154762,496.5898942,2479826,3822,943,1632.714286,0,1516.341935,1518.824699,1089.367089,1535.823658,2000,637.2317073,84
19009,2505.173709,1475.247525,2655.633395,2458.394198,887.7874396,4359.834459,3633.623856,1648.083333,-1,3862.056593,2450.12356,1816.269133,14.63414634,1467.901114,7258.037948,8637.476066,3710.284101,1074.846562,15560907,96820,3444.495495,1863.641457,0,2663.219186,2488.180768,2723.980898,2491.149038,2013.382244,906.9403444,68
19010,2258.506268,592.1052632,2178.415776,2272.521492,1653.391304,2703.905455,2686.776388,2130.25,471.4,3690.51563,2185.159922,2112.448777,1636.363636,2100.717422,5813.738343,5980.002174,3530.865964,749.6248196,14190321,37870,2768.763158,3262.550279,0,2353.480779,2250.733509,1651.413043,2265.362715,1730.268657,1364.555556,31
19011,1853.23069,1534.883721,1685.031461,1953.247351,1285.8,1762.484043,2435.091321,1530.666667,-1,2840.387709,1836.115311,1527.370554,273.5744681,1729.043651,5239.521229,5461.966038,3014.6,713.4856322,4241223,7922,233.7727273,1770.53125,0,1837.960367,1831.031053,1404.376206,1876.166851,540.5,1479.611872,86
19012,2294.507995,2772.827586,2278.906801,2296.85938,1559.754098,2431.170333,2896.852084,1392.75,-1,3699.827492,2206.996245,2109.629218,-1,1772.924528,5657.474679,5087.807838,3961.197339,823.7831372,13897359,42860,3755.166667,3246.80799,0,2301.222841,2290.770275,2442.105973,2282.654503,2943.275362,1492.994286,20
19013,2209.103344,465.826087,2163.535675,2173.84689,1887.785714,2433.380952,2950.517766,-1,857.2,3126.46391,2170.885356,1721.357622,59.52777778,1220.386648,5770.981894,7540.018018,4762.070707,954.8530435,5859249,10822,3483.333333,389.6363636,0,2310.537084,2165.680651,2863.485294,2138.40929,4363.636364,1047.242798,12
19014,867.5105068,168.8181818,1125.843575,809.6082043,1058.625,1261.074786,2951.097484,1368.153846,-1,1442.598935,829.5608424,595.0926549,-1,367.3162483,4896.064209,3139.972549,1767.585526,301.7902927,4918283,34278,-1,633.4358974,0,1829.870851,860.893226,703.9812734,865.4658288,1556.37931,205.271028,193
19015,1630.273644,400,1180.212355,1782.868705,857.1,1201.764706,2897.02,-1,-1,2272.825175,1616.466667,1497.63871,396.8148148,1582.449697,5438.053191,6386.909091,2502.482759,765.2075472,1247022,1650,428.6,-1,0,-1,1582.449697,930.4736842,1613.930114,-1,303.5625,25
19016,1341.840877,807.8181818,1297.54185,1358.803609,1239.066667,840.1066667,2074.341085,-1,-1,2061.761905,1390.677314,1178.907137,-1,1335.843728,4240.730769,4329.2,2375.333333,519.8405316,1787647,2854,678.952381,1468.142857,0,-1,1335.843728,1245.833333,1334.872701,1617.85,879.8103448,51
19017,809.5488167,1770.4,1044.229577,786.0465669,267.4503817,544.313933,2794.407487,140.5245902,-1,1275.497472,828.9192662,672.1140453,-1,619.7571138,4203.890714,2875.398165,1618.805031,351.8994172,4730371,40692,1369.803738,592.8503119,0,1879.071496,815.4070087,784.7615658,818.5135569,729.1454545,426.9094376,47
19018,2527.837839,1197.703191,2583.281446,2501.117986,2063.118893,3153.5952,3278.285302,2820.129278,-1,4233.10491,2432.581627,2037.275732,1748.228942,2657.625028,6270.636528,7435.479978,4100.149679,759.453962,17763350,241680,3329.701881,2332.555786,0,2503.088782,2514.503798,2727.124148,2510.441586,2781.84748,1368.271838,49
19019,7528.94028,3088.85622,6852.791137,7940.868911,2632.425667,5116.999652,8666.007324,7517.605491,425.5153949,12748.24723,7651.868353,2755.767614,15437.4081,40000,12984.0901,27175.29936,7747.847106,3679.648283,42845030,122256,12795.20246,9889.680211,0,7600.637857,7602.227932,5518.499307,7719.048682,741.1306533,2949.686549,386
19020,2165.735676,-1,2342.537736,2024.115942,857.2,3196.492308,3091.389527,1619.066667,-1,3332.487894,2088.201953,1765.193968,1993.129412,1779.842029,7088.298305,7200.069869,5009.927083,658.6544643,3652935,5442,763.6363636,2515.193548,0,2270.419005,2146.016906,2065.786802,2136.327697,3142.85,556.6312057,9
19021,3078.700965,1098.951185,2671.251761,3176.476795,4237.879477,3029.766782,4018.440006,1415.065407,89.97376093,4886.9169,3073.918024,2372.289281,12029.49466,1834.939833,7425.019986,9195.695812,5023.61978,1249.85454,31376818,424776,3970.829739,3653.793277,0,3135.034093,3083.859884,5841.004849,3052.520462,1350.155067,1168.195971,188
19022,1617.144864,720,1545.567433,1630.446941,714.3333333,1922.9,2758.831728,2589.25,-1,2310.983475,1599.480201,1283.926418,232.1458333,1221.20697,5330.708817,6263.079254,2506.508,769.5971549,5757895,14904,714.3076923,595.8372093,0,2085.505257,1596.292941,1504.672372,1603.358641,1261.944444,620.4387464,108
19023,1351.984032,-1,1002.03012,1482.112094,1224.428571,1071.4,2078.190141,312.5,-1,2246.059289,1264.618952,1040.959016,-1,1322.9375,5666.886598,3902.444444,1238.166667,386.7195767,667915,1024,4458,4066.909091,0,-1,1322.9375,567.5205479,1461.738928,882.9,274.28,47
19024,763.3308047,3750,1014.778378,736.335875,798.7659574,5000,3157.170588,276.6842105,-1,1425.085023,759.6124005,634.5995763,-1,771.1904605,5216.298942,2801.93985,1230.410256,229.2770313,1489992,6080,-1,1301.555556,0,-1,771.1904605,428.625,771.1747475,873.5555556,539.5555556,20
19025,2057.216268,1479.738806,2039.443685,2057.426708,1900.140625,2381.306132,2315.172865,2257.12,985.75,3563.686925,1976.966667,1949.731066,139.7608696,2201.290209,5565.45641,5490.569825,3584.348214,562.397728,16885207,66306,2925.832402,3073.102305,0,2036.763,2052.221699,1785.91242,2063.667917,1315.324818,1464.280936,37
19026,3203.088127,2317.84959,2927.404118,3270.869789,3461.369931,3397.769716,3799.266734,3586.784903,1870.843823,4673.087434,3179.746168,2173.083343,2474.031915,6701.795416,7477.414201,7855.904082,4923.469554,1739.628984,69375041,686058,4244.17971,3317.010081,0,3186.351185,3198.423614,2792.202977,3208.177935,2903.953402,1140.032782,353
19027,1118.187283,-1,1384.05848,1015.133609,-1,4000,1935.896296,464.25,3000,1446.816964,1075.044743,939.8191489,229.6071429,1083.048943,4465.890909,4023.448276,1467.289474,670.4373259,962775,1798,857.25,2142.75,0,-1,1083.048943,784.1785714,1093.613059,1583.0625,491.3773585,18
19028,2119.708508,1885.7,1900.379182,2243.63895,1285.666667,3599.333333,3027.675159,1666.666667,-1,3448.055394,2014.942563,1863.017575,857,2113.034294,5738.159836,4043.454545,2292.612903,861.1360759,1524117,1458,3428.5,2057.2,0,-1,2113.034294,-1,2148.421569,6429,372.5384615,38
19029,1468.317682,529.4117647,1491.471264,1468.322269,1213.285714,1033.502326,2356.85581,-1,-1,2160.106988,1505.340114,1004.158038,3636.363636,988.4924875,5232.309156,4265.052239,2267.933333,794.910231,3273620,6786,900,996.4375,0,1574.009306,1470.642205,1628.015576,1456.125041,1335.306122,349.8333333,141
